,submission_date,state,new_case,caseInterpolate_MA7,caseInterpolate_savitzky31_3,caseInterpolate_gauss8,caseInterpolate_gauss3
24376,2021-01-09,MD,3310,3050.714285714286,2770.4650161951567,2719,3084
22743,2021-01-10,MD,3012,3126.285714285714,2750.741307843891,2701,3037
25388,2021-01-11,MD,2665,3227.5714285714284,2722.089515051303,2676,2968
23205,2021-01-12,MD,2516,3137.5714285714284,2697.80771931414,2645,2886
10669,2021-01-13,MD,2948,3134.4285714285716,2676.6185191057543,2608,2797
21216,2021-01-14,MD,2924,3019.0,2640.4193526467184,2566,2701
26589,2021-01-15,MD,3292,2952.4285714285716,2598.286756211918,2519,2598
10676,2021-01-16,MD,2414,2824.4285714285716,2550.3351604792856,2469,2492
10293,2021-01-17,MD,1769,2646.8571428571427,2504.145054248114,2414,2392
13521,2021-01-18,MD,1972,2547.8571428571427,2465.192801648961,2357,2306
9304,2021-01-19,MD,2167,2498.0,2418.950531155858,2298,2238
14728,2021-01-20,MD,2166,2386.285714285714,2365.6277605381774,2238,2184
22109,2021-01-21,MD,2396,2310.8571428571427,2294.1422682280454,2177,2137
21349,2021-01-22,MD,2392,2182.285714285714,2212.887789077895,2115,2089
24176,2021-01-23,MD,2145,2143.8571428571427,2114.4569525923575,2053,2039
14903,2021-01-24,MD,1686,2132.0,2032.9834197830066,1992,1988
10871,2021-01-25,MD,1482,2062.0,1967.2779677908895,1930,1939
14988,2021-01-26,MD,1939,2029.4285714285713,1923.5017554191481,1870,1889
27796,2021-01-27,MD,2190,2032.857142857143,1862.641169675417,1810,1834
14690,2021-01-28,MD,1880,1959.142857142857,1773.696482366531,1751,1766
27423,2021-01-29,MD,2097,1917.0,1685.6044757525647,1693,1683
10859,2021-01-30,MD,1747,1860.142857142857,1576.1732315567733,1637,1592
12831,2021-01-31,MD,1163,1785.4285714285713,1502.0887902330737,1581,1504
11970,2021-02-01,MD,905,1703.0,1429.8161226754848,1527,1430
14942,2021-02-02,MD,942,1560.5714285714287,1385.121792113071,1474,1378
11419,2021-02-03,MD,1554,1469.7142857142858,1354.8840743844703,1423,1344
20748,2021-02-04,MD,1547,1422.142857142857,1320.9395229790025,1373,1319
14017,2021-02-05,MD,1500,1336.857142857143,1273.3598722507866,1325,1293
10547,2021-02-06,MD,1566,1311.0,1219.034542118734,1279,1261
15037,2021-02-07,MD,903,1273.857142857143,1160.7727015334433,1235,1220
24882,2021-02-08,MD,976,1284.0,1119.7736075562298,1192,1174
9347,2021-02-09,MD,1137,1311.857142857143,1090.764683231783,1151,1127
12264,2021-02-10,MD,1199,1261.142857142857,1079.4003488187723,1112,1077
22326,2021-02-11,MD,1112,1199.0,1050.4940995266031,1076,1026
21900,2021-02-12,MD,1159,1150.2857142857142,997.0103060091958,1042,974
8428,2021-02-13,MD,847,1047.5714285714287,950.9863417064936,1010,924
9490,2021-02-14,MD,722,1021.7142857142857,912.5926521552016,980,880
27547,2021-02-15,MD,516,956.0,905.3791478855691,953,845
22132,2021-02-16,MD,759,902.0,852.9939296473303,928,821
12938,2021-02-17,MD,986,871.5714285714286,848.6413961811138,906,804
24813,2021-02-18,MD,1008,856.7142857142857,840.1689959002467,886,792
21418,2021-02-19,MD,763,800.1428571428571,814.0452784887538,869,783
27109,2021-02-20,MD,618,767.4285714285714,779.2326893021358,854,779
20341,2021-02-21,MD,611,751.5714285714286,761.3755917461323,841,780
13828,2021-02-22,MD,662,772.4285714285714,758.7845251308069,830,786
9521,2021-02-23,MD,862,787.1428571428571,756.8230537498018,821,795
21710,2021-02-24,MD,976,785.7142857142857,776.0392307866541,814,800
26500,2021-02-25,MD,970,780.2857142857143,788.0290833314456,809,799
14392,2021-02-26,MD,836,790.7142857142857,772.7017825998322,805,791
12514,2021-02-27,MD,827,820.5714285714286,783.1120976692562,803,778
22053,2021-02-28,MD,603,819.4285714285714,752.7038211511018,802,766
9068,2021-03-01,MD,468,791.7142857142857,709.1963124872589,803,761
10686,2021-03-02,MD,786,780.8571428571429,716.4693424539626,805,762
22631,2021-03-03,MD,809,757.0,736.1861650320504,808,769
27022,2021-03-04,MD,913,748.8571428571429,765.4856735146889,812,777
23743,2021-03-05,MD,932,762.5714285714286,764.6971392330515,818,784
9446,2021-03-06,MD,709,745.7142857142857,762.9749484699539,825,790
21563,2021-03-07,MD,716,761.8571428571429,773.9043013431786,833,795
27437,2021-03-08,MD,631,785.1428571428571,829.827515912025,842,803
22859,2021-03-09,MD,900,801.4285714285714,800.8995220729798,852,814
8801,2021-03-10,MD,924,817.8571428571429,841.5082561326416,863,829
10135,2021-03-11,MD,990,828.8571428571429,872.5627534032477,875,847
21827,2021-03-12,MD,0,695.7142857142857,921.6712722824977,889,868
20357,2021-03-13,MD,1961,874.5714285714286,883.8164624340301,903,889
25980,2021-03-14,MD,617,860.4285714285714,935.3023171532762,918,910
12360,2021-03-15,MD,658,864.2857142857143,896.2612743210489,935,930
24002,2021-03-16,MD,917,866.7142857142857,923.4921289270424,952,947
26963,2021-03-17,MD,1113,893.7142857142857,958.7117941516226,970,958
22035,2021-03-18,MD,1152,916.8571428571429,984.9174613241522,989,963
14681,2021-03-19,MD,1118,1076.5714285714287,996.3817980022195,1009,961
21394,2021-03-20,MD,1007,940.2857142857143,1012.7772542979452,1029,959
24072,2021-03-21,MD,682,949.5714285714286,990.6933792384876,1050,967
20304,2021-03-22,MD,722,958.7142857142857,1067.593535527418,1071,994
24034,2021-03-23,MD,1173,995.2857142857143,1104.1764932388046,1092,1043
21858,2021-03-24,MD,0,836.2857142857143,1150.5095925162516,1114,1111
11884,2021-03-25,MD,1382,869.1428571428571,1184.6474438832133,1135,1183
12113,2021-03-26,MD,2727,1099.0,1201.618111395501,1155,1244
13870,2021-03-27,MD,1335,1145.857142857143,1212.0050963781734,1175,1285
27045,2021-03-28,MD,1032,1195.857142857143,1261.524813699064,1194,1302
8519,2021-03-29,MD,902,1221.5714285714287,1240.800561734127,1212,1303
15671,2021-03-30,MD,1366,1249.142857142857,1267.405399895807,1229,1294
23442,2021-03-31,MD,1584,1475.4285714285713,1301.3868037781147,1245,1282
23570,2021-04-01,MD,1457,1486.142857142857,1320.5869442116464,1259,1271
21455,2021-04-02,MD,0,1096.5714285714287,1326.41253482525,1272,1260
12405,2021-04-03,MD,2944,1326.4285714285713,1327.3503816620982,1282,1254
25143,2021-04-04,MD,859,1301.7142857142858,1333.7802668237105,1291,1257
12450,2021-04-05,MD,867,1296.7142857142858,1338.6072164714938,1298,1277
22657,2021-04-06,MD,0,1101.5714285714287,1350.9553104260565,1303,1314
24638,2021-04-07,MD,2768,1270.7142857142858,1331.091327096876,1305,1365
14004,2021-04-08,MD,0,1062.5714285714287,1365.1548392942077,1304,1418
21788,2021-04-09,MD,3424,1551.7142857142858,1352.3209812226773,1301,1461
23025,2021-04-10,MD,1483,1343.0,1338.1647149425803,1294,1485
21474,2021-04-11,MD,985,1361.0,1321.672246256993,1285,1488
11288,2021-04-12,MD,1084,1392.0,1311.4730797979566,1272,1472
8486,2021-04-13,MD,1552,1613.7142857142858,1305.9971460282222,1256,1437
12044,2021-04-14,MD,1444,1424.5714285714287,1300.2791682710817,1238,1385
24835,2021-04-15,MD,3128,1871.4285714285713,1283.4200774649478,1217,1316
12040,2021-04-16,MD,-64,1373.142857142857,1250.0490158327477,1194,1236
15882,2021-04-17,MD,1169,1328.2857142857142,1212.4211646922918,1168,1157
9824,2021-04-18,MD,631,1277.7142857142858,1183.2304921968785,1141,1091
14045,2021-04-19,MD,925,1255.0,1117.3940519604066,1112,1046
15770,2021-04-20,MD,1205,1205.4285714285713,1086.7626220299437,1083,1020
27202,2021-04-21,MD,1203,1171.0,1102.2389635099316,1053,1009
24534,2021-04-22,MD,0,724.1428571428571,1078.3581961086315,1022,1001
15714,2021-04-23,MD,2359,1070.2857142857142,1039.5424584928307,990,989
21856,2021-04-24,MD,906,1032.7142857142858,993.5684613468026,959,970
20939,2021-04-25,MD,557,1022.1428571428571,961.9188203583317,928,945
20809,2021-04-26,MD,677,986.7142857142857,936.064486171827,896,916
21366,2021-04-27,MD,1002,957.7142857142857,891.95911572176,865,886
9635,2021-04-28,MD,966,923.8571428571429,817.8210151985321,834,853
8842,2021-04-29,MD,942,1058.4285714285713,832.2380801377151,803,817
14547,2021-04-30,MD,939,855.5714285714286,786.384312215452,772,777
16026,2021-05-01,MD,649,818.8571428571429,737.7017599492624,742,735
25711,2021-05-02,MD,520,813.5714285714286,656.9914833858071,712,695
27516,2021-05-03,MD,501,788.4285714285714,659.9587533126456,683,659
9113,2021-05-04,MD,679,742.2857142857143,581.8348546965954,654,628
11994,2021-05-05,MD,578,686.8571428571429,607.1356769122743,626,600
9164,2021-05-06,MD,768,662.0,586.0515753471198,598,571
23063,2021-05-07,MD,656,621.5714285714286,550.130467281252,571,542
27452,2021-05-08,MD,434,590.8571428571429,515.7175473963168,546,512
24574,2021-05-09,MD,276,556.0,490.32927133117374,521,484
20566,2021-05-10,MD,399,541.4285714285714,469.1126186323585,497,459
22255,2021-05-11,MD,471,511.7142857142857,505.8915943735984,474,438
9275,2021-05-12,MD,474,496.85714285714283,452.56608303698823,452,418
21198,2021-05-13,MD,512,460.2857142857143,433.6372511268657,432,397
21798,2021-05-14,MD,378,420.57142857142856,397.59747672653947,412,376
24539,2021-05-15,MD,369,411.2857142857143,370.1103082742529,393,354
20993,2021-05-16,MD,212,402.14285714285717,352.6532197784773,375,334
24122,2021-05-17,MD,212,375.42857142857144,338.41024711771485,358,320
10451,2021-05-18,MD,328,355.0,287.9262723957507,342,313
13025,2021-05-19,MD,328,334.14285714285717,310.1456658134951,326,311
23330,2021-05-20,MD,221,292.57142857142856,294.7567328818319,311,310
10366,2021-05-21,MD,222,270.2857142857143,269.2749326145551,297,308
26951,2021-05-22,MD,765,326.85714285714283,247.32456001268426,283,301
10685,2021-05-23,MD,228,329.14285714285717,236.2247842533239,269,288
21681,2021-05-24,MD,160,321.7142857142857,226.10659358082845,256,270
15550,2021-05-25,MD,207,304.42857142857144,219.92747287594275,243,248
26013,2021-05-26,MD,208,287.2857142857143,216.00530023330077,230,227
20239,2021-05-27,MD,248,291.14285714285717,205.17307300278594,218,206
14020,2021-05-28,MD,186,286.0,190.4332374459217,206,186
14080,2021-05-29,MD,182,202.71428571428572,175.43165190604535,195,168
27194,2021-05-30,MD,183,196.28571428571428,166.8226233889782,184,153
15855,2021-05-31,MD,50,180.57142857142858,156.74543024757068,174,141
13290,2021-06-01,MD,51,158.28571428571428,154.81458243674825,164,132
9716,2021-06-02,MD,65,137.85714285714286,151.59770323223626,155,127
14272,2021-06-03,MD,279,142.28571428571428,141.95809644612555,146,124
11742,2021-06-04,MD,133,134.71428571428572,128.35923803483652,138,121
14098,2021-06-05,MD,103,123.42857142857143,118.34222745702053,131,117
24582,2021-06-06,MD,84,109.28571428571429,111.19282429953108,124,114
20751,2021-06-07,MD,78,113.28571428571429,105.20895150513033,118,109
15981,2021-06-08,MD,126,124.0,103.74259892636297,112,105
16075,2021-06-09,MD,121,132.0,99.38150354481411,106,101
24569,2021-06-10,MD,113,108.28571428571429,94.07592470950641,101,96
20508,2021-06-11,MD,86,101.57142857142857,85.5905003510838,97,91
20173,2021-06-12,MD,82,98.57142857142857,75.99839180955398,92,86
11756,2021-06-13,MD,60,95.14285714285714,69.52569707128131,88,82
24040,2021-06-14,MD,67,93.57142857142857,64.32528483091349,84,78
10155,2021-06-15,MD,78,86.71428571428571,59.55625268975511,81,75
26909,2021-06-16,MD,79,80.71428571428571,54.97170943849236,78,72
10014,2021-06-17,MD,86,76.85714285714286,64.03687512740943,75,68
12681,2021-06-18,MD,104,79.42857142857143,62.57679675643839,73,64
25053,2021-06-19,MD,29,71.85714285714286,57.734037011030814,71,60
10279,2021-06-20,MD,29,67.42857142857143,55.104622981267966,69,57
21384,2021-06-21,MD,31,62.285714285714285,53.63652630863666,68,54
14178,2021-06-22,MD,59,59.57142857142857,57.26899816530385,67,53
8434,2021-06-23,MD,66,57.714285714285715,59.72302883417516,66,53
23936,2021-06-24,MD,64,54.57142857142857,56.923373122834036,66,53
14936,2021-06-25,MD,61,48.42857142857143,57.15461278851161,66,54
11873,2021-06-26,MD,33,49.0,52.8731341593241,67,55
15076,2021-06-27,MD,33,49.57142857142857,49.90869555369318,68,57
27656,2021-06-28,MD,73,55.57142857142857,47.376090058664985,69,60
12494,2021-06-29,MD,62,56.0,57.09014926725406,71,62
26825,2021-06-30,MD,75,57.285714285714285,63.33106072617727,73,64
12496,2021-07-01,MD,85,60.285714285714285,58.03644476658588,76,65
14666,2021-07-02,MD,96,65.28571428571429,58.60798659086276,79,67
13908,2021-07-03,MD,30,64.85714285714286,58.08188180932751,83,68
24215,2021-07-04,MD,31,64.57142857142857,60.40243267118167,88,71
11242,2021-07-05,MD,85,66.28571428571429,63.09420371922353,93,75
23080,2021-07-06,MD,55,65.28571428571429,76.26675575890735,98,80
22174,2021-07-07,MD,99,68.71428571428571,89.01748623977893,105,86
14410,2021-07-08,MD,136,76.0,87.51511925524926,112,93
10197,2021-07-09,MD,136,81.71428571428571,91.71895173163605,119,99
13651,2021-07-10,MD,39,83.0,97.50284264649258,128,107
9534,2021-07-11,MD,40,84.28571428571429,101.70040091508302,137,115
25159,2021-07-12,MD,197,100.28571428571429,109.03232236290746,148,124
11327,2021-07-13,MD,104,107.28571428571429,131.99241205916329,159,133
15270,2021-07-14,MD,178,118.57142857142857,155.76955310426058,171,143
21030,2021-07-15,MD,183,125.28571428571429,156.42254637704136,184,153
26643,2021-07-16,MD,183,132.0,169.98554893655577,198,164
11554,2021-07-17,MD,83,138.28571428571428,181.37683752746383,214,178
13722,2021-07-18,MD,83,144.42857142857142,199.02285442478882,230,194
8622,2021-07-19,MD,294,158.28571428571428,217.30073161340002,248,211
24007,2021-07-20,MD,244,178.28571428571428,253.38603365874656,267,230
15637,2021-07-21,MD,303,196.14285714285714,288.26000588914803,287,249
14571,2021-07-22,MD,288,211.14285714285714,289.5576796756438,308,269
23136,2021-07-23,MD,317,230.28571428571428,312.09366010555163,330,290
25117,2021-07-24,MD,153,240.28571428571428,336.0542934154794,354,315
22269,2021-07-25,MD,153,250.28571428571428,357.4608031892002,378,344
22772,2021-07-26,MD,565,289.0,383.4985163876871,403,375
22905,2021-07-27,MD,416,313.57142857142856,428.4162948198146,430,407
26776,2021-07-28,MD,505,342.42857142857144,471.5967972094497,457,436
14910,2021-07-29,MD,526,376.42857142857144,476.50184602142735,484,464
23477,2021-07-30,MD,587,415.0,500.70225826179524,512,493
27485,2021-07-31,MD,273,432.14285714285717,527.6638655462184,540,524
21369,2021-08-01,MD,274,449.42857142857144,550.5374527169357,569,561
11817,2021-08-02,MD,815,485.14285714285717,576.3117397902556,598,601
27146,2021-08-03,MD,695,525.0,627.2923282520554,626,642
21175,2021-08-04,MD,729,557.0,674.9566241590973,654,679
24298,2021-08-05,MD,890,609.0,676.4145054248113,682,711
9775,2021-08-06,MD,892,652.5714285714286,699.3363383089082,710,740
15587,2021-08-07,MD,426,674.4285714285714,730.2603682982625,737,768
13256,2021-08-08,MD,427,696.2857142857143,755.3772905388569,763,796
10233,2021-08-09,MD,1215,753.4285714285714,788.1407506398784,789,824
22740,2021-08-10,MD,886,780.7142857142857,841.3523975627984,813,849
15007,2021-08-11,MD,1047,826.1428571428571,889.1317357131529,837,868
13392,2021-08-12,MD,950,834.7142857142857,890.4220480645085,861,882
8908,2021-08-13,MD,1016,852.4285714285714,923.3473011846245,883,895
8546,2021-08-14,MD,434,853.5714285714286,952.7844798296675,905,913
26945,2021-08-15,MD,435,854.7142857142857,934.186119730911,926,935
13897,2021-08-16,MD,1617,912.1428571428571,981.6140795941016,946,961
13108,2021-08-17,MD,1012,930.1428571428571,1017.1302407755551,966,985
27669,2021-08-18,MD,1060,932.0,1048.4593082516024,984,1002
9565,2021-08-19,MD,1206,968.5714285714286,1026.2493148202673,1002,1015
22930,2021-08-20,MD,1131,985.0,1033.8297583184212,1018,1027
22062,2021-08-21,MD,495,993.7142857142857,1047.892024734422,1033,1045
10426,2021-08-22,MD,495,1002.2857142857143,1051.8348320460254,1048,1070
9111,2021-08-23,MD,1772,1024.4285714285713,1065.187184307685,1061,1099
22673,2021-08-24,MD,1217,1053.7142857142858,1098.2633128723185,1073,1127
9730,2021-08-25,MD,1217,1076.142857142857,1127.8814016172503,1083,1146
20920,2021-08-26,MD,1374,1100.142857142857,1099.7684205757773,1092,1157
25777,2021-08-27,MD,1375,1135.0,1099.3874153434956,1100,1164
10614,2021-08-28,MD,529,1139.857142857143,1105.7484880744748,1107,1171
8767,2021-08-29,MD,530,1144.857142857143,1109.9372805726061,1112,1179
26890,2021-08-30,MD,2020,1180.2857142857142,1109.39113003692,1117,1186
23810,2021-08-31,MD,1374,1202.7142857142858,1141.6575007361432,1121,1182
25940,2021-09-01,MD,1272,1210.5714285714287,1169.8833948673803,1124,1165
23067,2021-09-02,MD,1387,1212.4285714285713,1142.387641849192,1126,1134
24191,2021-09-03,MD,1194,1186.5714285714287,1137.2528936102742,1129,1099
25971,2021-09-04,MD,402,1168.4285714285713,1144.3402795080292,1131,1071
13420,2021-09-05,MD,403,1150.2857142857142,1142.0194115381998,1133,1059
21620,2021-09-06,MD,1822,1122.0,1152.252372647172,1136,1063
14646,2021-09-07,MD,701,1025.857142857143,1179.4138938594301,1139,1077
11392,2021-09-08,MD,907,973.7142857142857,1204.3005277582727,1143,1094
25342,2021-09-09,MD,2553,1140.2857142857142,1174.937960089696,1147,1110
26533,2021-09-10,MD,376,1023.4285714285714,1162.1623139821963,1152,1125
15624,2021-09-11,MD,575,1048.142857142857,1174.4947337425533,1156,1144
26104,2021-09-12,MD,575,1072.7142857142858,1177.2345919499871,1162,1168
22715,2021-09-13,MD,2197,1126.2857142857142,1178.5239756279866,1167,1193
26097,2021-09-14,MD,1189,1196.0,1200.3488187727917,1172,1212
12955,2021-09-15,MD,1330,1256.4285714285713,1217.2315114725134,1177,1219
24506,2021-09-16,MD,1525,1109.5714285714287,1195.9624000543608,1182,1214
25605,2021-09-17,MD,1277,1238.2857142857142,1174.0929805884616,1186,1206
25407,2021-09-18,MD,518,1230.142857142857,1189.1400711227882,1190,1201
10642,2021-09-19,MD,518,1222.0,1191.0351083829753,1192,1206
13079,2021-09-20,MD,2113,1210.0,1196.3287956692104,1194,1218
23354,2021-09-21,MD,1145,1203.7142857142858,1219.2402772429723,1196,1229
8784,2021-09-22,MD,1405,1214.4285714285713,1239.5671023126229,1196,1234
13198,2021-09-23,MD,1364,1191.4285714285713,1208.2373326689162,1195,1230
21435,2021-09-24,MD,1566,1232.7142857142858,1188.6485084599874,1193,1222
12125,2021-09-25,MD,557,1238.2857142857142,1202.1477043647644,1190,1215
22202,2021-09-26,MD,557,1243.857142857143,1205.2189177557814,1185,1215
27585,2021-09-27,MD,1931,1217.857142857143,1203.9503046501613,1180,1219
15075,2021-09-28,MD,1126,1215.142857142857,1230.6314752316016,1173,1221
11945,2021-09-29,MD,1479,1225.7142857142858,1227.6630501257102,1165,1215
10743,2021-09-30,MD,1530,1249.4285714285713,1187.4213232462791,1156,1198
25390,2021-10-01,MD,1287,1209.5714285714287,1153.6498221930278,1146,1175
26156,2021-10-02,MD,546,1208.0,1154.715372941629,1134,1154
16065,2021-10-03,MD,546,1206.4285714285713,1123.5845432512626,1122,1140
24491,2021-10-04,MD,1727,1177.2857142857142,1097.22904256042,1108,1133
26370,2021-10-05,MD,1077,1170.2857142857142,1145.4258986613509,1093,1128
26747,2021-10-06,MD,1398,1158.7142857142858,1109.1728691476587,1078,1118
22229,2021-10-07,MD,1175,1108.0,1065.6334911323015,1061,1100
20682,2021-10-08,MD,1260,1104.142857142857,1043.7284649708936,1044,1075
20558,2021-10-09,MD,666,1121.2857142857142,1026.1687467439801,1026,1049
22601,2021-10-10,MD,667,1138.5714285714287,1002.4533964529207,1008,1024
24522,2021-10-11,MD,1220,1066.142857142857,985.7712292464151,990,1002
11291,2021-10-12,MD,1113,1071.2857142857142,997.383157036399,971,980
8589,2021-10-13,MD,1123,1032.0,979.3981517135152,952,953
22057,2021-10-14,MD,1068,1016.7142857142857,930.1577385671246,933,922
13262,2021-10-15,MD,936,970.4285714285714,882.9508709144033,915,889
21831,2021-10-16,MD,435,937.4285714285714,880.4928990464108,897,861
22813,2021-10-17,MD,436,904.4285714285714,855.7720899680626,880,840
13218,2021-10-18,MD,1257,909.7142857142857,838.6194251285417,863,825
26241,2021-10-19,MD,717,853.1428571428571,849.4587193367911,847,812
11064,2021-10-20,MD,1069,845.4285714285714,842.5607601531176,832,799
24950,2021-10-21,MD,863,816.1428571428571,790.5733538698496,818,783
14091,2021-10-22,MD,910,812.4285714285714,756.3539151509657,805,769
14393,2021-10-23,MD,0,750.2857142857143,756.3580375546442,793,759
14860,2021-10-24,MD,717,790.4285714285714,737.3419556501842,783,755
20443,2021-10-25,MD,1109,769.2857142857143,734.0289021268884,773,754
10035,2021-10-26,MD,731,771.2857142857143,763.7567555324015,765,752
25783,2021-10-27,MD,929,751.2857142857143,757.8763505402159,758,742
24145,2021-10-28,MD,911,758.1428571428571,704.7166866746697,753,724
11627,2021-10-29,MD,871,752.5714285714286,682.795102946839,749,702
23182,2021-10-30,MD,0,752.5714285714286,696.3023171532762,746,685
13636,2021-10-31,MD,636,741.0,695.0443724659673,744,677
26555,2021-11-01,MD,930,715.4285714285714,702.8597703232233,744,680
12164,2021-11-02,MD,0,611.0,703.3385127635959,745,690
21874,2021-11-03,MD,1496,692.0,717.5582459398853,748,702
10987,2021-11-04,MD,868,685.8571428571429,694.8756030714171,751,713
10877,2021-11-05,MD,791,674.4285714285714,703.570998210605,755,722
24015,2021-11-06,MD,0,674.4285714285714,727.6270810210876,760,734
12472,2021-11-07,MD,727,687.4285714285714,753.2948424652878,765,749
14994,2021-11-08,MD,1003,697.8571428571429,777.5488459534755,771,767
11808,2021-11-09,MD,844,818.4285714285714,807.1353371537291,778,785
25860,2021-11-10,MD,985,745.4285714285714,826.7487145801715,784,799
21154,2021-11-11,MD,909,751.2857142857143,813.1679539740423,790,810
21944,2021-11-12,MD,983,778.7142857142857,824.0475888468593,796,820
21389,2021-11-13,MD,0,778.7142857142857,862.206618496455,801,834
22133,2021-11-14,MD,819,791.8571428571429,876.4265555278713,806,851
12501,2021-11-15,MD,1419,851.2857142857143,889.9889691725743,811,867
20178,2021-11-16,MD,791,843.7142857142857,928.1245101814309,814,875
12670,2021-11-17,MD,1079,857.1428571428571,959.8188633944143,817,870
9816,2021-11-18,MD,1082,881.8571428571429,946.8069718453419,820,852
22488,2021-11-19,MD,1017,886.7142857142857,979.9284695010076,822,825
26865,2021-11-20,MD,0,886.7142857142857,1025.5282112845136,823,799
25668,2021-11-21,MD,1006,913.4285714285714,1060.09712564271,824,783
25006,2020-01-22,WA,0,,0.0,0,0
21495,2020-01-23,WA,1,,0.0,0,0
22165,2020-01-24,WA,0,,0.0,0,0
23291,2020-01-25,WA,0,,0.0,0,0
8790,2020-01-26,WA,0,,0.0,0,0
10714,2020-01-27,WA,0,,0.0,0,0
24947,2020-01-28,WA,0,0.14285714285714285,0.0,0,0
13180,2020-01-29,WA,0,0.14285714285714285,0.0,0,0
20152,2020-01-30,WA,0,0.0,0.0,0,0
11105,2020-01-31,WA,0,0.0,0.0,0,0
24688,2020-02-01,WA,0,0.0,0.0,0,0
12082,2020-02-02,WA,0,0.0,0.0,0,0
13460,2020-02-03,WA,0,0.0,0.0,0,0
13129,2020-02-04,WA,0,0.0,0.0,0,0
10524,2020-02-05,WA,0,0.0,0.0,0,0
15009,2020-02-06,WA,0,0.0,0.0,0,0
10523,2020-02-07,WA,0,0.0,0.0,0,0
13885,2020-02-08,WA,0,0.0,0.0,0,0
27663,2020-02-09,WA,0,0.0,-0.07991120976692558,0,0
22492,2020-02-10,WA,0,0.0,-0.06326304106548271,0,0
23815,2020-02-11,WA,0,0.0,-0.047294389453894706,0,0
9892,2020-02-12,WA,0,0.0,-0.03200525493216149,0,0
9069,2020-02-13,WA,0,0.0,-0.17721805703413426,0,0
24519,2020-02-14,WA,0,0.0,-0.12999161928922492,0,0
21383,2020-02-15,WA,0,0.0,-0.1647149425808057,0,0
11378,2020-02-16,WA,0,0.0,-0.10491743867358244,0,0
8599,2020-02-17,WA,0,0.0,-0.04783800312577853,0,0
23114,2020-02-18,WA,0,0.0,0.006523364062606257,1,0
21963,2020-02-19,WA,0,0.0,-0.6077600851661413,1,0
9658,2020-02-20,WA,0,0.0,-0.952841513964075,2,0
27155,2020-02-21,WA,0,0.0,-1.4084124215724008,3,0
26949,2020-02-22,WA,0,0.0,-1.5616888264739837,3,0
22327,2020-02-23,WA,0,0.0,-2.144873043557043,5,0
22645,2020-02-24,WA,0,0.0,-1.400462071621099,6,0
23912,2020-02-25,WA,0,0.0,-1.781920315295927,8,0
20215,2020-02-26,WA,0,0.0,-3.4879159210854107,10,0
20627,2020-02-27,WA,0,0.0,-2.0826745792656647,12,1
9467,2020-02-28,WA,0,0.0,-2.367528143332801,15,2
24593,2020-02-29,WA,0,0.0,-6.907404471222442,18,4
23805,2020-03-01,WA,0,0.0,-9.258850710095345,21,6
20355,2020-03-02,WA,0,0.0,-5.497497112052357,25,9
20887,2020-03-03,WA,26,3.7142857142857144,-7.718340166255169,30,12
24917,2020-03-04,WA,13,5.571428571428571,-9.677206731749287,35,16
21397,2020-03-05,WA,15,7.714285714285714,-15.124917891684955,41,22
11283,2020-03-06,WA,12,9.428571428571429,-7.302770164669619,48,28
21847,2020-03-07,WA,32,14.0,-8.513669618790894,55,35
21314,2020-03-08,WA,26,17.714285714285715,-8.856395388343994,63,43
25402,2020-03-09,WA,66,27.142857142857142,-9.886248839158277,72,52
15121,2020-03-10,WA,88,36.0,-7.476273528279206,81,62
12319,2020-03-11,WA,48,41.0,-18.384674624566767,91,71
13784,2020-03-12,WA,86,51.142857142857146,-9.073048087159346,102,81
23470,2020-03-13,WA,67,59.0,-21.030578269043414,114,91
9608,2020-03-14,WA,121,71.71428571428571,-14.180162631090106,127,102
9471,2020-03-15,WA,115,84.42857142857143,-8.324605313823588,140,113
14916,2020-03-16,WA,117,91.71428571428571,21.3320120501031,154,125
21263,2020-03-17,WA,125,97.0,30.07182495639768,169,138
14106,2020-03-18,WA,168,114.14285714285714,27.517474914494144,184,151
20605,2020-03-19,WA,162,125.0,48.918503250356785,200,167
26407,2020-03-20,WA,140,135.42857142857142,70.63065981109428,216,185
10329,2020-03-21,WA,229,150.85714285714286,88.19069514598291,232,207
22019,2020-03-22,WA,140,154.42857142857142,106.69263176968903,248,233
11739,2020-03-23,WA,336,185.71428571428572,148.11486103875512,264,264
8635,2020-03-24,WA,189,194.85714285714286,167.3110829237355,279,298
15474,2020-03-25,WA,207,200.42857142857142,170.92280685859248,294,333
27205,2020-03-26,WA,541,254.57142857142858,202.4769983465084,307,367
27604,2020-03-27,WA,543,312.14285714285717,231.81181906724947,319,394
22342,2020-03-28,WA,442,342.57142857142856,251.03950259349023,330,413
22239,2020-03-29,WA,453,387.2857142857143,274.4699540193435,339,425
11528,2020-03-30,WA,377,393.14285714285717,322.6277831887471,347,429
20711,2020-03-31,WA,456,431.2857142857143,336.48660218804486,353,429
21048,2020-04-01,WA,428,462.85714285714283,337.67460191623815,357,425
10952,2020-04-02,WA,464,451.85714285714283,373.55727196538993,359,419
8987,2020-04-03,WA,343,423.2857142857143,405.5705451992116,360,412
21609,2020-04-04,WA,490,430.14285714285717,433.12559740877475,360,402
11949,2020-04-05,WA,395,421.85714285714283,438.4608258397697,357,391
13952,2020-04-06,WA,385,423.0,494.6532197784773,354,380
23761,2020-04-07,WA,318,403.2857142857143,518.7881718725224,350,368
